id,value,quantity
5987,486.2,72.0
5697,570.04,54.0
1340,420.32,98.0
4828,634.88,9.0
2968,786.61,36.0
1703,549.54,37.0
6482,451.25,59.0
7376,566.0,21.0
2800,676.59,20.0
6463,523.95,1.0
5912,572.76,
5648,605.71,59.0
1855,368.68,28.0
3866,568.87,71.0
1182,298.71,56.0
4112,401.24,9.0
6670,,65.0
NOT_A_NUMBER,630.66,36.0
6823,459.47,98.0
2517,755.87,34.0
NOT_A_NUMBER,303.47,81.0
2356,469.24,32.0
4629,541.27,66.0
4628,,100.0
9210,476.35,25.0
7132,331.33,51.0
7588,334.74,63.0
4311,459.17,90.0
7048,226.15,45.0
7246,378.81,26.0
1987,229.66,21.0
4321,518.57,82.0
5615,515.65,93.0
9365,,51.0
4741,649.47,24.0
4052,455.58,92.0
7574,496.54,12.0
1726,364.1,11.0
4760,154.51,27.0
6806,478.2,23.0
2875,458.61,33.0
7993,756.49,80.0
5033,600.12,92.0
6443,438.03,92.0
1989,521.25,38.0
4744,636.05,55.0
9611,577.51,70.0
1593,750.34,42.0
2774,381.59,29.0
1935,646.26,34.0
4808,436.57,57.0
1331,529.04,3.0
8922,416.35,6.0
3702,478.7,48.0
6889,531.73,64.0
6054,588.99,13.0
4868,509.2,36.0
5200,127.08,79.0
1201,488.46,70.0
3497,720.56,33.0
2842,,76.0
5658,724.77,57.0
8544,481.97,55.0
8718,264.2,13.0
1770,435.06,97.0
4155,416.23,51.0
2628,465.57,92.0
1386,322.2,53.0
7031,498.68,36.0
7439,450.76,5.0
7401,693.18,25.0
5008,318.46,81.0
3466,536.85,37.0
3282,561.65,19.0
2856,616.25,35.0
8980,445.46,34.0
2998,533.12,54.0
6476,552.99,
5669,252.75,6.0
5318,450.84,83.0
8064,495.1,1.0
8446,512.69,71.0
2431,510.85,34.0
6624,565.63,56.0
8461,790.64,83.0
2819,410.69,97.0
2130,557.18,26.0
7563,695.2,
3658,230.2,91.0
4500,540.22,38.0
9566,247.94,26.0
3120,827.84,99.0
5020,578.31,59.0
4259,558.06,84.0
2823,,24.0
2474,,
3242,425.03,60.0
4243,764.97,90.0
7990,609.38,20.0
6160,252.06,6.0
4134,570.43,67.0
NOT_A_NUMBER,274.56,10.0
1359,255.6,12.0
2141,568.01,97.0
2635,611.72,22.0
5000,,62.0
4361,781.94,61.0
7583,555.31,80.0
8835,525.51,
1006,317.6,10.0
4267,628.64,12.0
7564,252.28,83.0
5928,803.06,40.0
3606,630.62,23.0
6906,918.47,40.0
4273,558.4,74.0
8611,638.02,74.0
1913,458.42,50.0
3011,493.51,10.0
2442,342.27,94.0
6546,282.84,4.0
2829,528.42,1.0
9767,492.62,43.0
7468,338.6,83.0
1929,365.19,5.0
4699,504.87,94.0
2054,336.03,90.0
6744,553.5,
2900,340.69,66.0
7980,538.38,24.0
8069,327.39,14.0
NOT_A_NUMBER,328.02,41.0
1442,145.67,42.0
7218,475.96,13.0
5652,718.11,29.0
8939,709.6,65.0
8833,548.61,46.0
8597,199.85,34.0
5458,626.58,63.0
7591,533.85,4.0
3309,439.02,28.0
7268,681.1,83.0
1910,592.32,1.0
5340,794.23,36.0
5009,289.15,13.0
7628,300.89,5.0
3169,326.15,97.0
3172,457.25,14.0
6668,738.23,80.0
7313,406.46,32.0
9315,409.67,50.0
9036,562.59,27.0
7789,626.47,35.0
1785,164.48,3.0
7139,655.96,4.0
7344,401.72,7.0
3416,484.64,77.0
9988,712.74,3.0
5154,467.53,81.0
6619,270.22,59.0
NOT_A_NUMBER,,74.0
4807,495.63,1.0
8151,449.85,28.0
4236,508.92,59.0
3352,439.81,53.0
2932,686.21,10.0
9556,503.72,71.0
5916,235.55,3.0
6498,622.48,7.0
1946,785.94,9.0
2439,523.24,99.0
8730,534.88,90.0
5857,383.02,69.0
1340,463.63,13.0
1382,575.43,94.0
9491,669.77,40.0
1138,566.9,62.0
1358,772.71,62.0
NOT_A_NUMBER,514.77,10.0
4456,331.75,87.0
2627,336.04,11.0
7626,685.16,76.0
6004,651.07,62.0
7652,253.31,77.0
7416,468.57,56.0
4170,474.02,49.0
4835,387.27,16.0
9017,288.44,73.0
3151,383.96,74.0
7905,357.0,93.0
3834,292.03,9.0
3567,624.36,33.0
2307,542.44,88.0
9848,430.38,35.0
3660,189.41,75.0
NOT_A_NUMBER,455.14,39.0
7207,578.16,77.0
4162,389.59,87.0
2140,327.51,25.0
9458,481.55,80.0
2708,550.26,56.0
4630,200.01,48.0
4211,703.1,85.0
7538,312.63,10.0
1475,436.58,41.0
8684,677.19,83.0
2207,518.8,99.0
2960,,59.0
1557,733.05,28.0
1882,281.05,41.0
5761,635.31,66.0
6867,698.82,51.0
7963,443.63,62.0
8166,455.57,30.0
8929,213.04,40.0
6347,617.16,
8269,119.77,69.0
9125,645.32,62.0
3454,287.35,15.0
5494,708.6,
2946,559.44,3.0
3808,651.35,24.0
7642,378.08,
NOT_A_NUMBER,299.98,
4536,235.46,48.0
7068,663.68,61.0
4802,599.44,48.0
5699,604.76,47.0
2970,543.72,56.0
6806,581.58,76.0
7142,456.25,8.0
3819,555.55,78.0
1364,371.47,18.0
5258,448.59,84.0
4119,956.5,23.0
2863,505.84,69.0
1115,204.26,65.0
NOT_A_NUMBER,438.71,46.0
9016,341.37,66.0
3384,523.88,80.0
4935,366.6,69.0
NOT_A_NUMBER,468.23,22.0
6442,389.02,65.0
3490,529.58,12.0
7980,405.89,19.0
8661,,22.0
2724,792.29,55.0
9182,,62.0
3767,608.58,51.0
2137,132.08,48.0
5117,465.08,17.0
4420,534.34,13.0
6845,387.8,28.0
5778,231.89,67.0
4906,494.29,5.0
4637,729.82,100.0
3953,478.03,60.0
6929,583.79,15.0
1276,669.03,81.0
2999,870.72,44.0
2227,342.16,46.0
7337,357.63,29.0
4735,,68.0
1695,592.32,96.0
5152,151.89,49.0
NOT_A_NUMBER,598.06,43.0
8470,522.24,68.0
8537,419.91,77.0
3841,563.83,20.0
5208,633.45,18.0
9733,654.2,64.0
2088,502.21,49.0
4363,548.9,42.0
1024,543.25,12.0
7144,684.68,89.0
6668,557.18,94.0
5236,596.78,79.0
NOT_A_NUMBER,633.9,36.0
3235,793.78,8.0
NOT_A_NUMBER,412.13,28.0
9392,743.86,86.0
9448,870.66,60.0
NOT_A_NUMBER,421.69,
NOT_A_NUMBER,467.48,38.0
5897,435.73,80.0
6037,598.53,58.0
8427,220.75,5.0
9605,425.08,46.0
3014,458.95,98.0
2381,445.84,75.0
2098,,2.0
4426,426.61,89.0
4655,616.61,25.0
NOT_A_NUMBER,580.74,
1187,755.51,95.0
6409,616.99,
3092,335.36,40.0
3130,474.49,68.0
6242,458.57,69.0
9549,538.29,69.0
6647,663.99,16.0
NOT_A_NUMBER,527.88,54.0
6776,528.27,63.0
8913,501.51,18.0
8547,621.59,17.0
8823,414.66,99.0
8355,281.45,
7465,596.69,4.0
2497,556.28,95.0
3555,698.51,95.0
6409,135.81,9.0
3951,484.95,31.0
2238,516.01,5.0
5727,273.37,100.0
4965,487.01,16.0
6686,678.04,42.0
4701,812.92,41.0
3780,647.36,80.0
8398,451.33,84.0
2588,689.23,30.0
3368,636.71,26.0
6789,427.34,49.0
1436,412.73,31.0
3828,474.72,50.0
2556,342.37,15.0
8570,453.38,52.0
8480,573.01,38.0
1182,655.78,38.0
8190,443.17,60.0
7687,708.26,20.0
6565,597.52,99.0
8241,604.35,87.0
8651,362.15,44.0
6575,771.16,89.0
2589,583.0,63.0
9851,450.1,50.0
1159,423.63,22.0
7555,453.43,72.0
9244,347.25,54.0
7846,648.25,9.0
3307,362.61,15.0
2228,543.47,48.0
NOT_A_NUMBER,432.51,20.0
NOT_A_NUMBER,600.62,35.0
7919,621.01,67.0
6585,403.41,60.0
7046,494.92,98.0
5945,283.49,34.0
8927,755.08,100.0
8016,660.2,99.0
8758,290.67,73.0
6086,369.96,94.0
8161,479.78,54.0
2884,505.81,90.0
2809,397.09,12.0
4167,328.26,88.0
7352,559.25,19.0
NOT_A_NUMBER,760.92,80.0
NOT_A_NUMBER,508.2,26.0
7468,456.24,23.0
6951,440.47,33.0
6276,335.49,57.0
NOT_A_NUMBER,399.2,30.0
8818,670.42,23.0
5728,189.37,74.0
3624,510.52,36.0
6738,504.19,95.0
5232,517.76,86.0
6793,609.11,
5523,,66.0
6571,431.91,53.0
3224,401.51,87.0
9389,694.75,99.0
7091,656.16,60.0
9662,931.65,37.0
7361,457.85,61.0
2948,404.27,96.0
8094,567.98,53.0
7318,564.35,12.0
4796,,35.0
1234,627.07,67.0
4607,594.0,98.0
9043,,38.0
1522,681.2,24.0
NOT_A_NUMBER,683.88,81.0
5888,160.8,40.0
6832,534.86,65.0
8122,361.52,57.0
6842,658.32,72.0
NOT_A_NUMBER,157.65,79.0
2124,720.38,45.0
6621,370.3,89.0
6423,335.92,72.0
NOT_A_NUMBER,553.44,96.0
6672,444.01,13.0
2378,766.91,79.0
4374,704.45,6.0
2519,423.37,97.0
6777,656.37,71.0
8935,418.21,97.0
7093,416.91,47.0
9418,607.13,93.0
6355,718.38,44.0
5968,433.84,32.0
6574,445.26,3.0
5072,545.18,54.0
3257,365.9,
9588,734.81,78.0
5424,364.47,92.0
4237,405.02,38.0
4893,765.09,4.0
3005,532.19,79.0
3016,791.54,17.0
2772,467.11,37.0
9353,877.93,88.0
4976,592.35,36.0
2751,387.13,58.0
9967,384.82,41.0
8430,281.42,8.0
8170,297.83,67.0
7469,401.07,30.0
4220,351.26,
1539,113.31,52.0
2461,626.23,97.0
6184,616.3,25.0
9547,546.26,52.0
1234,329.76,59.0
2548,747.02,30.0
8480,473.27,67.0
5213,375.02,4.0
NOT_A_NUMBER,534.89,93.0
7708,526.29,57.0
8982,124.59,63.0
3100,495.36,32.0
4748,518.08,87.0
4173,443.19,83.0
NOT_A_NUMBER,301.78,79.0
4841,306.2,51.0
9016,577.11,
8011,614.24,80.0
NOT_A_NUMBER,432.8,87.0
1674,557.35,1.0
9088,431.31,19.0
9578,372.01,35.0
3158,532.17,63.0
3661,327.64,94.0
3064,784.07,81.0
4253,284.37,26.0
5979,542.57,13.0
8703,522.54,86.0
9931,509.22,23.0
2401,722.51,97.0
4259,97.07,91.0
4923,561.76,35.0
5214,458.99,12.0
4227,587.6,9.0
3745,508.2,98.0
7091,488.75,78.0
4866,,67.0
6818,399.03,44.0
3222,969.73,61.0
3792,,21.0
5063,657.89,7.0
2524,447.22,97.0
9224,371.66,99.0
7198,616.46,11.0
5025,214.44,45.0
3566,402.39,32.0
3803,446.81,86.0
4709,641.75,83.0
7155,562.06,36.0
NOT_A_NUMBER,429.07,37.0
7516,555.35,75.0
5579,454.53,41.0
1972,660.51,77.0
4718,535.42,92.0
8395,760.47,49.0
5402,458.33,15.0
5552,683.81,13.0
3207,513.56,53.0
5426,395.41,33.0
7919,890.24,72.0
9835,696.46,32.0
9386,535.15,48.0
9680,614.9,68.0
3204,337.7,57.0
6345,342.98,62.0
4276,667.11,82.0
2102,500.72,87.0
6243,476.63,93.0
7614,456.81,2.0
9707,522.81,77.0
6223,461.86,16.0
9584,195.18,8.0
1630,712.38,19.0
7683,483.42,32.0
1277,774.73,
1232,235.67,32.0
6690,235.08,85.0
8659,,25.0
1025,646.63,53.0
8468,317.05,81.0
7410,311.23,25.0
9652,555.79,33.0
4764,453.07,31.0
7599,581.61,36.0
6102,455.76,87.0
8006,557.77,89.0
4483,704.92,49.0
2994,317.37,44.0
9682,677.72,48.0
2072,244.38,30.0
7707,591.4,13.0
1215,712.89,43.0
8605,421.39,93.0
3606,596.68,16.0
9350,426.94,91.0
5781,587.81,26.0
4313,161.23,75.0
8763,524.32,47.0
6939,559.31,
3295,701.7,3.0
6685,638.79,26.0
2696,475.81,98.0
2946,540.21,97.0
3783,283.08,15.0
4644,746.61,66.0
6241,603.67,28.0
7420,220.86,84.0
8557,536.9,38.0
3645,548.35,
7589,383.91,53.0
7353,514.53,80.0
NOT_A_NUMBER,368.83,4.0
2757,,72.0
6085,408.0,44.0
6637,525.74,46.0
2116,639.25,84.0
1492,510.47,26.0
9811,640.71,96.0
8888,597.31,13.0
7474,,69.0
5958,596.17,44.0
3743,600.31,53.0
8866,761.27,51.0
8160,561.6,13.0
6451,314.8,41.0
6258,416.89,11.0
9548,222.12,37.0
8186,576.57,60.0
7102,,32.0
1619,141.33,45.0
1882,754.43,18.0
9988,574.59,93.0
4642,338.51,79.0
2296,538.5,20.0
9436,343.35,44.0
3895,566.06,36.0
7593,,69.0
1929,549.4,37.0
6366,362.16,33.0
9711,384.0,82.0
4212,,19.0
3409,424.59,51.0
9199,,32.0
4423,567.95,22.0
7976,466.65,1.0
8594,673.27,54.0
6158,472.17,89.0
NOT_A_NUMBER,467.66,20.0
6973,,58.0
7236,656.0,35.0
NOT_A_NUMBER,393.92,70.0
3468,688.17,70.0
7217,524.47,61.0
4619,,63.0
2636,400.93,61.0
9155,691.28,57.0
4583,576.54,3.0
5009,422.94,95.0
4326,578.55,99.0
9148,571.24,
3217,450.21,15.0
5967,564.24,17.0
3369,674.52,
4638,576.7,5.0
6722,437.12,86.0
5444,428.67,46.0
8618,486.89,11.0
4947,666.87,64.0
2676,386.93,92.0
2196,558.82,14.0
NOT_A_NUMBER,265.63,39.0
8432,589.19,67.0
8927,612.77,55.0
4318,804.14,42.0
9858,638.79,75.0
7689,439.82,94.0
3176,269.81,5.0
4743,577.13,52.0
9792,450.92,22.0
5422,550.12,77.0
4824,391.97,44.0
3451,474.02,85.0
1628,245.0,59.0
8778,343.07,25.0
4696,321.91,21.0
4674,630.92,92.0
NOT_A_NUMBER,375.91,64.0
NOT_A_NUMBER,706.69,68.0
5369,377.38,93.0
9307,814.39,47.0
5956,207.67,35.0
1692,563.65,87.0
4162,505.79,7.0
2105,318.28,56.0
4008,417.36,52.0
3161,460.81,46.0
9345,537.47,9.0
4699,359.54,58.0
4786,563.8,23.0
5200,,3.0
2913,616.88,61.0
6520,370.65,9.0
2772,438.6,53.0
3780,716.32,68.0
8423,364.09,49.0
3871,291.13,89.0
1660,405.36,70.0
7242,233.61,48.0
2132,750.93,82.0
NOT_A_NUMBER,457.59,7.0
8470,459.03,99.0
7297,611.38,31.0
8812,391.17,56.0
5557,467.61,96.0
3179,387.21,
9275,236.75,61.0
2422,507.61,92.0
4180,653.86,5.0
5316,511.89,30.0
NOT_A_NUMBER,637.97,22.0
NOT_A_NUMBER,335.63,17.0
5570,386.89,10.0
1270,305.86,
3468,554.98,68.0
4607,452.36,42.0
4075,446.74,27.0
NOT_A_NUMBER,600.35,7.0
9120,429.05,
7614,661.95,75.0
4252,535.35,8.0
8415,445.08,8.0
7771,267.26,
1278,,71.0
1580,542.44,86.0
5958,549.66,100.0
9445,554.44,2.0
5276,420.64,88.0
8997,,51.0
5776,431.22,66.0
NOT_A_NUMBER,687.51,12.0
4832,458.73,47.0
9891,407.11,55.0
6445,697.81,26.0
2380,681.5,45.0
7534,535.46,62.0
4156,480.52,70.0
5307,443.07,87.0
6634,493.4,2.0
9575,368.79,26.0
6810,572.51,14.0
9533,747.88,82.0
6934,584.39,57.0
4109,334.51,32.0
5082,568.27,62.0
4240,529.18,78.0
7028,566.94,30.0
2849,377.06,13.0
9497,500.5,40.0
3749,632.46,31.0
7680,339.5,37.0
1205,,45.0
8352,456.82,86.0
5591,649.76,59.0
4450,672.12,28.0
8214,212.73,
4811,,19.0
6141,676.84,43.0
9501,667.2,59.0
3708,420.56,16.0
2991,465.53,69.0
9463,264.89,44.0
4273,185.76,66.0
5538,,10.0
9712,511.47,47.0
4722,526.52,19.0
4551,623.17,84.0
3832,959.17,93.0
6679,,89.0
NOT_A_NUMBER,341.66,81.0
1152,581.92,51.0
NOT_A_NUMBER,533.34,13.0
3800,413.82,63.0
6310,636.63,16.0
3610,378.21,53.0
2104,480.71,35.0
8361,489.36,100.0
5199,357.84,59.0
4854,243.54,39.0
8263,532.84,67.0
NOT_A_NUMBER,705.31,73.0
8365,644.14,61.0
4072,654.17,50.0
1406,380.16,53.0
1166,,46.0
1508,286.38,52.0
2661,525.34,29.0
4664,708.32,5.0
4489,712.98,67.0
1680,804.57,74.0
3524,648.38,95.0
3120,571.36,75.0
6260,631.21,81.0
5357,602.09,40.0
2363,,72.0
3292,272.7,2.0
2538,632.41,68.0
4408,814.0,62.0
8742,638.6,80.0
9752,216.69,58.0
2903,422.1,85.0
1174,470.5,
3230,221.59,58.0
5287,293.47,35.0
5160,494.44,14.0
8106,539.25,15.0
4171,352.1,6.0
2567,286.56,16.0
2151,679.0,87.0
8619,442.62,95.0
7033,464.09,46.0
9560,418.0,63.0
5946,384.32,12.0
9234,695.42,41.0
2907,368.03,19.0
4490,526.95,
3535,501.31,77.0
5173,207.77,2.0
NOT_A_NUMBER,536.14,20.0
5769,268.4,95.0
5796,595.32,9.0
7871,322.04,21.0
3972,578.3,8.0
4922,435.57,39.0
5997,398.85,37.0
NOT_A_NUMBER,531.58,29.0
1992,279.22,83.0
9112,489.62,35.0
6287,617.34,38.0
3240,656.39,90.0
2476,430.61,75.0
7426,452.5,100.0
1389,276.21,35.0
1999,387.39,68.0
2855,265.98,3.0
9125,566.01,12.0
9850,626.33,32.0
3763,431.87,47.0
4663,341.27,63.0
5986,546.23,
2481,369.81,43.0
8256,,77.0
4731,790.31,44.0
8262,367.34,38.0
1451,388.75,29.0
4093,281.06,55.0
1882,521.92,52.0
5408,511.72,19.0
5068,459.42,
4277,502.42,48.0
9566,343.45,91.0
8951,,60.0
5690,386.14,31.0
5595,212.67,3.0
5559,367.32,35.0
8291,546.46,88.0
9160,508.95,52.0
1112,233.93,71.0
6131,657.4,51.0
4197,470.81,56.0
1139,305.1,99.0
2424,445.35,21.0
3949,412.55,1.0
4168,369.84,53.0
9708,621.89,6.0
7043,334.05,98.0
7989,527.7,82.0
8236,298.8,62.0
7261,494.47,89.0
1887,539.81,79.0
4104,540.1,47.0
1049,512.12,96.0
4951,464.15,50.0
4560,340.39,82.0
1018,342.12,31.0
5821,544.82,64.0
7340,310.79,29.0
9058,,15.0
3606,714.47,58.0
8846,461.04,23.0
9643,595.25,38.0
7432,631.02,41.0
4765,507.67,75.0
3438,443.48,15.0
7358,,87.0
9319,741.2,3.0
6941,416.18,83.0
8644,526.46,1.0
5855,601.6,88.0
7547,537.61,75.0
8196,662.66,94.0
6911,442.01,11.0
7481,601.0,60.0
3761,230.81,65.0
5456,702.04,76.0
7361,668.47,4.0
6693,454.34,25.0
6788,565.83,
1201,633.66,79.0
7160,344.34,43.0
1517,478.32,94.0
8737,,40.0
2988,670.76,96.0
4802,623.41,99.0
6808,457.86,85.0
8162,440.46,95.0
7241,477.66,100.0
9399,365.41,91.0
6633,473.89,44.0
6755,344.34,72.0
7309,634.75,59.0
5117,670.54,23.0
9345,641.78,62.0
2518,320.87,23.0
7163,468.73,58.0
3600,587.71,55.0
3195,615.31,
4554,224.17,77.0
3849,611.07,63.0
2742,313.51,60.0
2306,476.91,
4849,688.62,61.0
8519,668.31,80.0
5195,698.92,76.0
6178,340.06,61.0
3555,377.11,95.0
3305,,69.0
8619,478.03,89.0
3642,532.51,21.0
7409,691.59,3.0
5757,360.71,48.0
3994,405.67,10.0
9751,713.55,87.0
2271,,81.0
2813,609.03,42.0
9801,486.7,99.0
3461,558.21,89.0
5120,378.29,66.0
7124,606.08,91.0
9475,401.87,46.0
5396,287.06,9.0
1816,572.01,
8304,124.54,4.0
8331,414.8,60.0
1082,543.67,90.0
2920,613.67,96.0
8817,683.98,29.0
3093,766.63,86.0
8071,720.76,47.0
8967,528.73,77.0
9367,,87.0
6285,526.42,
5937,602.89,31.0
1369,410.1,51.0
2818,569.31,41.0
NOT_A_NUMBER,429.01,36.0
4490,473.97,40.0
2779,569.78,95.0
8674,813.71,60.0
2364,559.22,15.0
8294,498.24,78.0
4676,375.23,
3426,634.43,88.0
9264,449.68,30.0
9089,556.12,30.0
3962,605.29,27.0
1859,689.62,40.0
5138,626.36,78.0
3424,316.48,45.0
5017,242.42,75.0
9560,,47.0
9342,512.9,90.0
2134,558.72,56.0
NOT_A_NUMBER,,54.0
6119,407.51,85.0
6694,693.71,9.0
NOT_A_NUMBER,409.0,65.0
6485,734.79,70.0
5164,612.58,1.0
3346,273.93,86.0
6039,437.41,
5897,787.35,38.0
9252,768.53,45.0
6041,590.63,40.0
4901,553.14,95.0
2337,535.96,15.0
2184,565.55,50.0
5426,478.88,2.0
2551,681.65,53.0
2629,586.68,95.0
2526,355.2,26.0
2361,598.25,66.0
5370,524.75,
NOT_A_NUMBER,453.13,33.0
8610,784.78,82.0
2993,515.57,85.0
1869,206.47,59.0
2014,463.8,95.0
1602,649.02,26.0
1690,361.03,94.0
9685,643.93,
1489,350.35,49.0
7864,700.5,
8240,414.11,71.0
8786,447.23,86.0
9024,436.11,71.0
1294,589.62,66.0
6488,776.62,37.0
5027,502.23,14.0
3912,,72.0
5744,414.01,93.0
2873,255.9,7.0
4258,428.97,38.0
3817,311.15,45.0
9636,216.9,
4641,488.45,44.0
5458,418.61,81.0
6307,706.49,80.0
9933,371.66,
3041,600.56,35.0
1679,597.62,60.0
6738,700.57,96.0
6668,472.37,3.0
8697,697.86,67.0
9033,584.14,72.0
1062,670.89,95.0
8829,859.12,
8352,,9.0
7915,525.62,69.0
9326,445.73,28.0
4644,731.35,15.0
5970,890.7,91.0
9003,610.12,31.0
4278,258.49,59.0
8296,367.53,82.0
4074,673.94,54.0
9312,328.35,68.0
8552,409.92,85.0
2637,404.66,47.0
6103,488.43,42.0
1644,538.51,23.0
3032,216.59,86.0
3761,,65.0
3068,274.46,89.0
NOT_A_NUMBER,292.4,54.0
3668,502.4,92.0
1802,529.19,11.0
6059,651.98,63.0
1195,583.24,
3187,412.66,54.0
3330,534.49,89.0
5841,658.13,85.0
4606,465.89,36.0
9468,453.44,
1060,358.26,20.0
4927,379.28,16.0
7296,602.84,92.0
3591,499.43,56.0
9758,,93.0
7121,398.49,50.0
2200,,90.0
3854,557.96,66.0
8024,486.59,74.0
7972,434.67,13.0
1136,590.02,15.0
2029,581.4,73.0
3594,530.3,27.0
8206,563.85,8.0
1661,505.47,70.0
3472,253.82,100.0
1086,512.66,50.0
7219,459.72,88.0
9143,791.94,67.0
7968,595.01,
3773,530.23,36.0
2700,569.42,21.0
3700,346.53,77.0
7815,408.53,52.0
2647,,11.0
7038,558.26,8.0
6164,434.79,57.0
6520,424.78,46.0
4687,339.82,78.0
1596,503.77,97.0
5545,524.83,2.0
9676,564.28,64.0
9837,395.6,52.0
5757,555.62,65.0
5384,343.96,11.0
9912,467.14,
5733,545.24,96.0
NOT_A_NUMBER,461.19,79.0
9690,265.72,76.0
NOT_A_NUMBER,283.61,64.0
5729,533.13,93.0
2673,586.95,55.0
9306,,44.0
8178,590.56,86.0
NOT_A_NUMBER,457.92,14.0
4630,610.77,83.0
1146,550.41,5.0
4453,404.08,99.0
5507,577.17,25.0
6783,544.41,50.0
8751,750.87,73.0
6628,,71.0
9328,486.15,82.0
4360,437.35,2.0
4005,733.87,10.0
4552,582.73,2.0
1018,473.88,60.0
3242,201.64,45.0
7318,386.68,8.0
NOT_A_NUMBER,376.25,58.0
9640,478.04,7.0
2948,592.78,99.0
6618,615.69,87.0
5236,725.01,72.0
7901,639.71,21.0
2920,304.93,
5188,654.5,47.0
1238,760.0,1.0
1204,,12.0
6552,318.07,75.0
5927,471.34,
5390,644.15,94.0
3687,326.25,4.0
5951,241.26,34.0
7160,547.09,87.0
6388,398.66,32.0
6126,255.28,3.0
1816,684.43,92.0
1192,524.65,68.0
2776,421.9,57.0
4645,355.45,76.0
7314,526.18,24.0
9442,577.31,
2788,548.89,3.0
8374,272.16,4.0
4700,571.53,30.0
4893,604.17,70.0
7811,448.49,49.0
3679,655.94,30.0
4904,372.21,72.0
8260,,82.0
1504,519.85,16.0
7773,425.57,
4816,452.23,6.0
1717,649.89,24.0
5434,535.59,92.0
1658,596.76,96.0
NOT_A_NUMBER,661.2,89.0
5008,421.1,28.0
5994,519.09,21.0
5234,466.33,8.0
4764,652.56,36.0
5637,442.63,9.0
3104,507.17,40.0
7801,844.36,85.0
9575,692.77,51.0
3607,344.72,1.0
9385,635.3,63.0
4719,603.32,68.0
3581,,74.0
3565,483.49,26.0
3763,357.84,40.0
7328,141.11,3.0
6991,478.1,9.0
4406,424.09,32.0
9923,334.86,67.0
5780,498.56,4.0
NOT_A_NUMBER,181.91,
7476,506.19,73.0
NOT_A_NUMBER,502.31,26.0
9181,601.81,2.0
3382,259.52,66.0
1531,820.91,85.0
7079,763.37,86.0
1634,384.02,3.0
1002,718.96,35.0
9397,628.56,
6951,434.09,38.0
6626,408.97,33.0
8739,420.32,15.0
7003,923.96,75.0
3890,704.02,74.0
7239,469.58,100.0
9026,482.54,14.0
4306,627.12,66.0
1897,620.55,45.0
1670,356.47,48.0
8291,544.63,44.0
NOT_A_NUMBER,417.12,37.0
7460,522.83,29.0
6167,492.8,99.0
6255,652.65,84.0
1249,459.76,85.0
7457,517.75,34.0
2892,218.29,59.0
4439,548.55,43.0
3854,383.22,33.0
4792,272.43,19.0
6330,669.37,8.0
8871,493.73,31.0
9235,188.43,11.0
4612,382.46,8.0
3618,500.75,25.0
5678,505.21,20.0
4163,425.09,38.0
3942,0.0,7.0
9411,417.21,77.0
2925,660.65,39.0
3972,710.36,74.0
1990,408.88,72.0
2812,,20.0
9995,257.45,81.0
1489,378.5,11.0
NOT_A_NUMBER,633.72,16.0
4645,610.11,42.0
8081,,96.0
3891,332.13,90.0
4516,331.73,52.0
4340,391.15,37.0
7410,338.25,52.0
1053,519.61,9.0
3575,486.16,35.0
NOT_A_NUMBER,325.8,67.0
6944,446.77,95.0
8404,102.58,7.0
1954,550.88,
2629,607.51,25.0
7859,363.23,76.0
9841,382.04,94.0
4278,538.68,94.0
6455,515.94,93.0
4801,615.97,41.0
3561,383.5,75.0
7539,400.92,52.0
1370,466.9,
1857,340.08,81.0
5886,463.63,77.0
8485,342.53,97.0
1383,562.64,65.0
5334,359.7,77.0
5290,537.93,38.0
3725,,67.0
7204,564.23,80.0
7111,526.38,42.0
5251,295.45,71.0
1922,708.36,54.0
3915,667.36,67.0
8957,476.55,78.0
4046,442.38,64.0
2230,377.9,80.0
8647,768.41,4.0
5933,617.59,31.0
4940,386.24,13.0
7483,664.89,27.0
1203,700.87,59.0
1160,496.82,65.0
9960,,
4748,351.04,25.0
7718,606.11,37.0
3581,435.94,75.0
2093,429.74,73.0
5500,498.27,71.0
9799,377.3,14.0
6710,729.26,94.0
3875,645.19,24.0
4191,511.48,67.0
2837,372.31,48.0
1689,380.41,91.0
4759,373.8,
3103,315.4,38.0
1365,,90.0
NOT_A_NUMBER,403.63,70.0
5172,395.07,59.0
7033,377.91,12.0
3378,650.54,54.0
2205,386.21,51.0
5988,690.36,38.0
6669,456.85,46.0
3735,313.24,99.0
9490,,10.0
1956,633.09,9.0
7623,371.3,87.0
2474,509.49,94.0
5460,547.77,52.0
8002,514.35,51.0
NOT_A_NUMBER,431.28,22.0
3828,632.24,73.0
3850,462.33,83.0
3964,409.15,72.0
5594,235.24,68.0
7644,236.64,5.0
3850,532.39,83.0
1165,488.44,82.0
1919,633.12,29.0
9305,669.54,83.0
NOT_A_NUMBER,463.23,
1991,642.3,69.0
NOT_A_NUMBER,415.72,58.0
4839,477.52,43.0
2258,473.23,69.0
8609,736.86,72.0
9706,308.23,91.0
5804,508.87,37.0
1067,395.59,58.0
6660,455.15,37.0
5478,448.73,82.0
9210,510.81,26.0
4521,702.04,42.0
1572,785.3,16.0
8082,598.49,22.0
8832,353.13,23.0
6395,473.81,47.0
3258,539.09,67.0
7039,438.96,
1650,458.44,12.0
6741,489.33,23.0
7838,615.83,11.0
3587,579.53,52.0
