id,value,quantity
9858,638.79,75
7689,439.82,94
3176,269.81,5
4743,577.13,52
9792,450.92,22
5422,550.12,77
4824,391.97,44
3451,474.02,85
1628,245.0,59
8778,343.07,25
4696,321.91,21
4674,630.92,92
4929,375.91,64
3765,706.69,68
5369,377.38,93
9307,814.39,47
5956,207.67,35
1692,563.65,87
4162,505.79,7
2105,318.28,56
4008,417.36,52
3161,460.81,46
9345,537.47,9
4699,359.54,58
4786,563.8,23
5200,517.96,3
2913,616.88,61
6520,370.65,9
2772,438.6,53
3780,716.32,68
8423,364.09,49
3871,291.13,89
1660,405.36,70
7242,233.61,48
2132,750.93,82
1699,457.59,7
8470,459.03,99
7297,611.38,31
8812,391.17,56
5557,467.61,96
3179,387.21,99
9275,236.75,61
2422,507.61,92
4180,653.86,5
5316,511.89,30
7696,637.97,22
1614,335.63,17
5570,386.89,10
1270,305.86,71
3468,554.98,68
4607,452.36,42
4075,446.74,27
1289,600.35,7
9120,429.05,23
7614,661.95,75
4252,535.35,8
8415,445.08,8
7771,267.26,5
1278,599.49,71
1580,542.44,86
5958,549.66,100
9445,554.44,2
5276,420.64,88
8997,477.29,51
5776,431.22,66
1824,687.51,12
4832,458.73,47
9891,407.11,55
6445,697.81,26
2380,681.5,45
7534,535.46,62
4156,480.52,70
5307,443.07,87
6634,493.4,2
9575,368.79,26
6810,572.51,14
9533,747.88,82
6934,584.39,57
4109,334.51,32
5082,568.27,62
4240,529.18,78
7028,566.94,30
2849,377.06,13
9497,500.5,40
3749,632.46,31
7680,339.5,37
1205,432.63,45
8352,456.82,86
5591,649.76,59
4450,672.12,28
8214,212.73,61
4811,649.63,19
6141,676.84,43
9501,667.2,59
3708,420.56,16
2991,465.53,69
9463,264.89,44
4273,185.76,66
5538,445.77,10
9712,511.47,47
4722,526.52,19
4551,623.17,84
3832,959.17,93
6679,440.6,89
7579,341.66,81
1152,581.92,51
6754,533.34,13
3800,413.82,63
6310,636.63,16
3610,378.21,53
2104,480.71,35
8361,489.36,100
5199,357.84,59
4854,243.54,39
8263,532.84,67
2914,705.31,73
8365,644.14,61
4072,654.17,50
1406,380.16,53
1166,532.11,46
1508,286.38,52
2661,525.34,29
4664,708.32,5
4489,712.98,67
1680,804.57,74
3524,648.38,95
3120,571.36,75
6260,631.21,81
5357,602.09,40
2363,378.91,72
3292,272.7,2
2538,632.41,68
4408,814.0,62
8742,638.6,80
9752,216.69,58
2903,422.1,85
1174,470.5,69
3230,221.59,58
5287,293.47,35
5160,494.44,14
8106,539.25,15
4171,352.1,6
2567,286.56,16
2151,679.0,87
8619,442.62,95
7033,464.09,46
9560,418.0,63
5946,384.32,12
9234,695.42,41
2907,368.03,19
4490,526.95,76
3535,501.31,77
5173,207.77,2
2293,536.14,20
5769,268.4,95
5796,595.32,9
7871,322.04,21
3972,578.3,8
4922,435.57,39
5997,398.85,37
8032,531.58,29
1992,279.22,83
9112,489.62,35
6287,617.34,38
3240,656.39,90
2476,430.61,75
7426,452.5,100
1389,276.21,35
1999,387.39,68
2855,265.98,3
9125,566.01,12
9850,626.33,32
3763,431.87,47
4663,341.27,63
5986,546.23,26
2481,369.81,43
8256,600.79,77
4731,790.31,44
8262,367.34,38
1451,388.75,29
4093,281.06,55
1882,521.92,52
5408,511.72,19
5068,459.42,35
4277,502.42,48
9566,343.45,91
8951,250.52,60
5690,386.14,31
5595,212.67,3
5559,367.32,35
8291,546.46,88
9160,508.95,52
1112,233.93,71
6131,657.4,51
4197,470.81,56
1139,305.1,99
2424,445.35,21
3949,412.55,1
4168,369.84,53
9708,621.89,6
7043,334.05,98
7989,527.7,82
8236,298.8,62
7261,494.47,89
1887,539.81,79
4104,540.1,47
1049,512.12,96
4951,464.15,50
4560,340.39,82
1018,342.12,31
5821,544.82,64
7340,310.79,29
9058,276.39,15
3606,714.47,58
8846,461.04,23
9643,595.25,38
7432,631.02,41
4765,507.67,75
3438,443.48,15
7358,446.03,87
9319,741.2,3
6941,416.18,83
8644,526.46,1
5855,601.6,88
7547,537.61,75
8196,662.66,94
6911,442.01,11
7481,601.0,60
3761,230.81,65
5456,702.04,76
7361,668.47,4
6693,454.34,25
6788,565.83,72
1201,633.66,79
7160,344.34,43
1517,478.32,94
8737,304.14,40
2988,670.76,96
4802,623.41,99
6808,457.86,85
8162,440.46,95
7241,477.66,100
9399,365.41,91
6633,473.89,44
6755,344.34,72
7309,634.75,59
5117,670.54,23
9345,641.78,62
2518,320.87,23
7163,468.73,58
3600,587.71,55
3195,615.31,33
4554,224.17,77
3849,611.07,63
2742,313.51,60
2306,476.91,99
4849,688.62,61
8519,668.31,80
5195,698.92,76
6178,340.06,61
3555,377.11,95
3305,415.58,69
8619,478.03,89
3642,532.51,21
7409,691.59,3
5757,360.71,48
3994,405.67,10
9751,713.55,87
2271,326.14,81
2813,609.03,42
9801,486.7,99
3461,558.21,89
5120,378.29,66
7124,606.08,91
9475,401.87,46
5396,287.06,9
1816,572.01,49
8304,124.54,4
8331,414.8,60
1082,543.67,90
2920,613.67,96
8817,683.98,29
3093,766.63,86
8071,720.76,47
8967,528.73,77
9367,668.84,87
6285,526.42,63
5937,602.89,31
1369,410.1,51
2818,569.31,41
3101,429.01,36
4490,473.97,40
2779,569.78,95
8674,813.71,60
2364,559.22,15
8294,498.24,78
4676,375.23,99
3426,634.43,88
9264,449.68,30
9089,556.12,30
3962,605.29,27
1859,689.62,40
5138,626.36,78
3424,316.48,45
5017,242.42,75
9560,605.22,47
9342,512.9,90
2134,558.72,56
6166,757.96,54
6119,407.51,85
6694,693.71,9
7136,409.0,65
6485,734.79,70
5164,612.58,1
3346,273.93,86
6039,437.41,13
5897,787.35,38
9252,768.53,45
6041,590.63,40
4901,553.14,95
2337,535.96,15
2184,565.55,50
5426,478.88,2
2551,681.65,53
2629,586.68,95
2526,355.2,26
2361,598.25,66
5370,524.75,75
6283,453.13,33
8610,784.78,82
2993,515.57,85
1869,206.47,59
2014,463.8,95
1602,649.02,26
1690,361.03,94
9685,643.93,21
1489,350.35,49
7864,700.5,80
8240,414.11,71
8786,447.23,86
9024,436.11,71
1294,589.62,66
6488,776.62,37
5027,502.23,14
3912,498.36,72
5744,414.01,93
2873,255.9,7
4258,428.97,38
3817,311.15,45
9636,216.9,22
4641,488.45,44
5458,418.61,81
6307,706.49,80
9933,371.66,97
3041,600.56,35
1679,597.62,60
6738,700.57,96
6668,472.37,3
8697,697.86,67
9033,584.14,72
1062,670.89,95
8829,859.12,55
8352,481.52,9
7915,525.62,69
9326,445.73,28
4644,731.35,15
5970,890.7,91
9003,610.12,31
4278,258.49,59
8296,367.53,82
4074,673.94,54
9312,328.35,68
8552,409.92,85
2637,404.66,47
6103,488.43,42
1644,538.51,23
3032,216.59,86
3761,270.88,65
3068,274.46,89
1241,292.4,54
3668,502.4,92
1802,529.19,11
6059,651.98,63
1195,583.24,22
3187,412.66,54
3330,534.49,89
5841,658.13,85
4606,465.89,36
9468,453.44,58
1060,358.26,20
4927,379.28,16
7296,602.84,92
3591,499.43,56
9758,793.76,93
7121,398.49,50
2200,614.21,90
3854,557.96,66
8024,486.59,74
7972,434.67,13
1136,590.02,15
2029,581.4,73
3594,530.3,27
8206,563.85,8
1661,505.47,70
3472,253.82,100
1086,512.66,50
7219,459.72,88
9143,791.94,67
7968,595.01,26
3773,530.23,36
2700,569.42,21
3700,346.53,77
7815,408.53,52
2647,449.78,11
7038,558.26,8
6164,434.79,57
6520,424.78,46
4687,339.82,78
1596,503.77,97
5545,524.83,2
9676,564.28,64
9837,395.6,52
5757,555.62,65
5384,343.96,11
9912,467.14,6
5733,545.24,96
8081,461.19,79
9690,265.72,76
8117,283.61,64
5729,533.13,93
2673,586.95,55
9306,550.9,44
8178,590.56,86
3294,457.92,14
4630,610.77,83
1146,550.41,5
4453,404.08,99
5507,577.17,25
6783,544.41,50
8751,750.87,73
6628,706.9,71
9328,486.15,82
4360,437.35,2
4005,733.87,10
4552,582.73,2
1018,473.88,60
3242,201.64,45
7318,386.68,8
6097,376.25,58
9640,478.04,7
2948,592.78,99
6618,615.69,87
5236,725.01,72
7901,639.71,21
2920,304.93,97
5188,654.5,47
1238,760.0,1
1204,752.57,12
6552,318.07,75
5927,471.34,48
5390,644.15,94
3687,326.25,4
5951,241.26,34
7160,547.09,87
6388,398.66,32
6126,255.28,3
1816,684.43,92
1192,524.65,68
2776,421.9,57
4645,355.45,76
7314,526.18,24
9442,577.31,33
2788,548.89,3
8374,272.16,4
4700,571.53,30
4893,604.17,70
7811,448.49,49
3679,655.94,30
4904,372.21,72
8260,693.59,82
1504,519.85,16
7773,425.57,53
4816,452.23,6
1717,649.89,24
5434,535.59,92
1658,596.76,96
6057,661.2,89
5008,421.1,28
5994,519.09,21
5234,466.33,8
4764,652.56,36
5637,442.63,9
3104,507.17,40
7801,844.36,85
9575,692.77,51
3607,344.72,1
9385,635.3,63
4719,603.32,68
3581,334.9,74
3565,483.49,26
3763,357.84,40
7328,141.11,3
6991,478.1,9
4406,424.09,32
9923,334.86,67
5780,498.56,4
5177,181.91,6
7476,506.19,73
3604,502.31,26
9181,601.81,2
3382,259.52,66
1531,820.91,85
7079,763.37,86
1634,384.02,3
1002,718.96,35
9397,628.56,59
6951,434.09,38
6626,408.97,33
8739,420.32,15
7003,923.96,75
3890,704.02,74
7239,469.58,100
9026,482.54,14
4306,627.12,66
1897,620.55,45
1670,356.47,48
8291,544.63,44
2505,417.12,37
7460,522.83,29
6167,492.8,99
6255,652.65,84
1249,459.76,85
7457,517.75,34
2892,218.29,59
4439,548.55,43
3854,383.22,33
4792,272.43,19
6330,669.37,8
8871,493.73,31
9235,188.43,11
4612,382.46,8
3618,500.75,25
5678,505.21,20
4163,425.09,38
3942,0.0,7
9411,417.21,77
2925,660.65,39
3972,710.36,74
1990,408.88,72
2812,782.5,20
9995,257.45,81
1489,378.5,11
6876,633.72,16
4645,610.11,42
8081,498.56,96
3891,332.13,90
4516,331.73,52
4340,391.15,37
7410,338.25,52
1053,519.61,9
3575,486.16,35
1615,325.8,67
6944,446.77,95
8404,102.58,7
1954,550.88,2
2629,607.51,25
7859,363.23,76
9841,382.04,94
4278,538.68,94
6455,515.94,93
4801,615.97,41
3561,383.5,75
7539,400.92,52
1370,466.9,87
1857,340.08,81
5886,463.63,77
8485,342.53,97
1383,562.64,65
5334,359.7,77
5290,537.93,38
3725,718.49,67
7204,564.23,80
7111,526.38,42
5251,295.45,71
1922,708.36,54
3915,667.36,67
8957,476.55,78
4046,442.38,64
2230,377.9,80
8647,768.41,4
5933,617.59,31
4940,386.24,13
7483,664.89,27
1203,700.87,59
1160,496.82,65
9960,448.35,64
4748,351.04,25
7718,606.11,37
3581,435.94,75
2093,429.74,73
5500,498.27,71
9799,377.3,14
6710,729.26,94
3875,645.19,24
4191,511.48,67
2837,372.31,48
1689,380.41,91
4759,373.8,65
3103,315.4,38
1365,548.4,90
9092,403.63,70
5172,395.07,59
7033,377.91,12
3378,650.54,54
2205,386.21,51
5988,690.36,38
6669,456.85,46
3735,313.24,99
9490,570.39,10
1956,633.09,9
7623,371.3,87
2474,509.49,94
5460,547.77,52
8002,514.35,51
7396,431.28,22
3828,632.24,73
3850,462.33,83
3964,409.15,72
5594,235.24,68
7644,236.64,5
3850,532.39,83
1165,488.44,82
1919,633.12,29
9305,669.54,83
4504,463.23,6
1991,642.3,69
7047,415.72,58
4839,477.52,43
2258,473.23,69
8609,736.86,72
9706,308.23,91
5804,508.87,37
1067,395.59,58
6660,455.15,37
5478,448.73,82
9210,510.81,26
4521,702.04,42
1572,785.3,16
8082,598.49,22
8832,353.13,23
6395,473.81,47
3258,539.09,67
7039,438.96,3
1650,458.44,12
6741,489.33,23
7838,615.83,11
3587,579.53,52
8876,408.48,50
4262,588.93,57
2338,758.65,64
5996,273.06,46
6780,434.4,29
3827,423.0,70
6232,511.99,46
3217,226.42,16
4539,704.16,98
8845,507.02,51
5383,544.72,11
3961,527.35,11
4226,422.52,63
7837,604.8,53
8031,500.78,89
4716,187.3,58
4414,483.78,19
2448,458.36,32
1570,604.51,50
3904,905.21,72
3505,556.65,55
1917,817.97,76
7982,397.07,41
8427,406.68,99
7336,463.03,70
2678,563.78,21
1615,403.91,26
8086,258.22,1
5749,503.46,81
4505,328.55,99
5529,667.37,27
2135,596.58,50
9566,386.07,66
8226,568.37,100
6162,417.78,65
1206,492.17,10
5875,493.75,95
2319,449.66,37
2141,624.6,69
5627,332.13,41
8389,580.55,46
3690,545.68,77
8323,289.31,45
4255,380.84,88
9281,335.92,27
6213,445.04,65
5108,507.26,84
4020,360.74,8
2857,645.37,67
9996,658.67,49
3789,685.16,96
4875,92.29,89
8605,792.23,89
9135,524.91,14
7055,507.09,62
4882,484.72,43
8175,301.81,27
8129,553.96,96
6021,741.79,27
5735,523.1,68
3387,332.74,75
7582,271.2,48
6866,455.9,67
3566,388.4,25
1975,605.39,64
8212,705.56,24
2262,570.45,9
6047,487.24,8
8382,480.12,95
7231,510.66,59
4327,326.01,17
6630,590.34,43
3259,337.88,95
2257,667.43,68
1464,445.51,4
4294,624.62,8
7774,279.01,42
8431,623.56,49
2230,704.38,6
4805,307.76,73
7419,482.97,42
6750,550.23,72
4856,557.58,32
4135,449.07,15
7953,422.62,82
7034,537.99,87
5589,552.88,69
2546,405.89,27
7065,376.24,97
2094,681.71,66
3411,516.15,59
3617,159.24,28
9954,682.63,24
5145,410.43,51
3775,510.01,21
7628,556.23,31
4155,277.45,75
4970,456.68,50
8972,697.64,92
9775,663.4,40
6415,456.45,68
5331,607.38,16
2942,627.13,76
7026,619.48,86
9301,328.1,99
1191,746.17,63
1861,430.42,56
7711,516.4,80
1649,447.31,24
5134,534.46,99
8587,370.36,28
9828,466.23,93
2036,527.41,85
5131,683.7,89
3148,665.59,31
6457,673.18,15
7079,630.3,42
3430,777.0,99
2879,456.48,50
8542,476.33,86
3011,470.16,5
4373,490.83,48
8357,284.57,13
2289,539.71,32
2447,574.41,67
4199,461.39,79
7381,236.4,91
8522,503.21,91
7059,305.79,30
4183,564.1,6
6462,517.9,25
4216,532.61,28
4136,340.84,62
4318,689.24,22
3782,525.53,68
8657,362.86,15
5920,586.95,26
7324,514.66,63
7327,775.54,18
9417,417.07,73
1776,312.87,63
6208,543.4,62
1687,651.83,68
1529,848.45,48
6067,1000.0,50
9080,267.19,63
6518,479.71,69
3153,313.37,6
7094,462.89,58
7974,871.59,51
5774,377.04,12
8692,496.71,95
4103,412.87,47
3440,349.51,9
5135,768.92,7
8124,269.11,29
6201,487.62,78
1844,513.19,51
1446,495.04,84
4915,452.64,55
4109,742.15,96
2234,183.22,59
7587,565.47,56
1226,572.15,22
5143,543.05,100
8185,375.37,18
6558,680.75,58
1186,673.25,40
3535,370.09,89
2932,320.32,31
3032,291.33,56
2252,533.81,35
6509,507.02,26
6074,445.83,68
2881,812.2,84
1269,430.84,34
2630,528.12,76
5405,470.85,16
7139,794.47,42
2574,201.55,5
2695,453.51,61
4258,592.14,44
4262,466.64,35
2445,304.35,91
7263,526.49,1
9411,256.8,98
1052,600.54,43
6570,438.01,32
8579,412.78,63
2666,656.92,33
7901,349.52,95
3785,268.63,77
1719,363.43,66
9597,807.05,30
7855,349.45,10
3294,554.83,23
9263,626.5,97
5482,359.04,39
1698,359.23,45
8243,527.02,29
6918,533.8,30
1348,702.14,34
6374,384.62,52
8869,443.41,81
1307,925.76,22
4416,231.11,5
5820,200.35,11
4558,292.54,86
5478,665.24,32
7531,434.26,24
5620,434.2,11
3985,355.22,11
9112,637.76,17
9467,294.87,32
3547,412.77,83
1336,361.15,27
3979,99.16,32
4968,428.26,61
1910,491.12,25
2996,383.67,64
4129,459.76,64
6447,463.61,28
7129,480.05,40
6850,341.89,91
5204,333.28,14
8446,507.04,42
9519,278.59,39
1314,467.88,2
2134,745.32,81
5876,494.18,1
9102,226.01,32
9347,526.97,83
6592,622.77,64
2724,380.7,78
4343,455.16,31
1886,368.35,58
1721,430.67,82
8678,400.17,78
4357,565.35,14
1870,748.74,88
7751,508.58,69
1497,268.74,16
2756,879.41,69
2117,587.43,54
3828,617.97,13
2647,490.44,80
7992,534.91,79
7771,448.73,31
1142,635.55,69
3761,428.39,21
4435,573.41,30
7622,645.41,23
8069,686.89,38
5512,654.79,29
2848,346.46,77
3696,735.91,32
2717,599.64,62
4072,545.84,91
3786,563.13,98
4791,476.24,45
4871,430.01,49
2806,444.72,33
2504,693.22,4
4308,512.16,18
8117,542.26,70
6048,509.02,64
9263,399.81,28
2690,177.98,58
4303,615.31,91
4113,599.42,90
8850,498.28,56
7416,336.46,20
2504,773.12,77
9924,448.83,92
4924,537.24,34
9615,394.53,87
5485,297.54,10
9100,588.44,94
9684,274.88,22
1191,534.36,5
9690,534.79,44
5917,332.04,9
6831,305.54,43
5322,384.43,4
7999,405.87,42
8282,270.54,65
2874,331.23,98
5763,511.39,41
9464,798.44,64
2051,651.15,55
8538,524.08,90
8411,669.25,18
7320,673.32,16
3105,454.25,87
1307,538.68,46
8737,646.68,36
4359,667.17,90
4176,668.61,66
2251,345.95,44
6366,676.26,5
2517,778.71,29
7226,724.01,4
6305,337.17,99
6869,299.45,86
9039,569.78,49
5891,721.23,72
5992,533.93,85
2961,464.75,8
3863,486.47,52
7603,653.07,69
5567,451.76,21
7513,572.14,27
5005,480.45,38
1183,366.75,5
8755,355.0,85
4358,578.8,61
7615,94.19,8
7797,571.89,86
9728,474.41,18
8678,641.91,4
6698,590.22,4
2273,506.69,37
7653,339.9,15
2096,348.01,38
9002,403.26,27
5247,630.29,85
6314,765.31,48
4354,549.48,46
1270,411.62,46
2186,427.25,48
7305,434.15,59
3398,656.02,4
7995,431.21,75
8299,493.45,19
5182,701.72,57
3230,414.88,19
7511,583.56,91
1128,635.07,42
4672,509.52,92
5765,793.12,5
4970,749.82,48
8545,539.46,25
6552,379.43,67
1627,386.52,26
7589,531.9,74
3044,336.5,88
3341,540.34,62
6884,753.21,93
9185,509.37,7
1249,497.16,44
3925,627.98,87
6043,578.73,27
1974,327.75,42
8192,431.71,73
3672,784.09,56
8279,548.82,3
8531,349.04,13
9662,471.22,70
2987,232.61,59
1090,221.37,38
9721,647.34,85
5059,499.33,83
3773,577.83,89
9383,673.68,68
8409,550.92,86
5440,609.97,69
8347,538.6,1
2008,692.96,50
4783,766.02,81
7646,529.94,73
5298,523.65,9
5668,548.02,53
5287,484.17,88
3052,439.96,10
7009,657.25,84
2716,440.16,81
1310,431.51,77
5538,634.76,29
2260,646.27,36
4932,850.02,87
1584,682.95,27
8616,624.05,18
9551,645.7,18
3866,477.82,9
6898,584.33,67
3011,591.45,7
7251,418.69,58
5939,492.66,79
5006,642.86,30
2625,497.22,73
1890,591.74,61
7078,634.52,91
8036,627.52,100
9923,759.6,82
4961,412.81,95
3504,746.38,17
9806,571.14,53
4806,625.11,6
7100,604.54,39
2719,596.95,25
7686,404.39,42
2587,619.59,42
8000,284.18,59
1896,814.29,38
6558,557.27,31
9469,674.0,29
5647,602.27,9
3432,505.49,1
4904,418.89,80
7837,390.45,87
2449,616.9,72
5500,609.05,47
6454,583.77,76
5117,482.34,10
9869,561.99,16
3028,436.57,47
7845,397.88,43
4758,458.4,24
6904,465.0,8
5624,719.63,75
9848,295.25,26
1165,495.05,7
5591,594.85,79
1589,797.83,15
5524,408.88,48
3821,332.61,3
7509,608.45,16
8693,524.73,79
1071,466.88,89
4580,565.64,97
8962,629.28,14
1268,610.56,88
3462,545.26,75
2015,697.52,3
8984,529.61,73
1406,506.47,70
8384,607.08,31
7049,310.92,80
7169,592.36,75
8982,454.52,17
1985,300.5,49
5485,563.78,3
9901,431.26,83
3618,257.83,88
7289,369.33,55
7928,753.45,72
6368,416.5,100
5621,548.45,40
8566,337.38,66
5670,815.14,87
8658,510.4,40
2003,397.39,30
8504,632.76,25
3466,807.53,7
2939,438.76,92
2635,394.39,50
9095,844.27,81
7265,481.6,96
2895,464.51,1
7524,178.34,91
2073,494.95,44
6184,296.61,100
3402,415.99,49
5895,197.85,7
8331,685.27,3
2956,280.01,94
8023,208.89,1
4907,363.77,51
1807,687.1,98
9378,433.25,38
5827,453.31,43
5524,571.77,55
3284,477.25,57
6313,685.69,53
1757,464.06,100
5887,466.51,33
4854,839.63,80
4558,508.27,62
1961,534.59,11
4847,468.44,72
7726,135.76,52
4575,630.93,1
3418,749.08,14
5198,688.36,94
2001,416.29,85
6244,474.02,21
8119,552.38,34
5066,547.09,90
3845,602.15,14
9849,530.46,40
6316,445.8,35
1422,520.54,42
7715,649.82,82
5266,937.44,20
8549,425.16,60
7316,533.93,9
3710,445.51,33
9644,546.13,49
9069,646.35,68
2657,468.78,4
3541,193.1,48
7763,654.29,16
4075,519.56,47
4164,448.7,26
3053,415.21,70
9479,546.68,37
6737,395.62,22
4217,413.15,7
2447,312.71,42
7009,397.65,30
1607,594.63,74
5552,292.82,79
2764,672.81,6
3671,323.16,24
7519,522.49,66
4962,572.74,40
4177,623.7,15
4722,623.73,53
5906,487.4,85
8263,474.27,82
6054,589.48,5
1808,541.7,89
1725,448.13,36
8701,555.65,74
2216,474.93,46
5051,409.92,23
3197,443.25,88
3806,572.96,45
9970,360.79,10
1972,665.95,54
6634,416.41,70
8483,161.02,77
3123,582.88,85
9790,94.78,32
1224,348.21,43
2814,863.37,15
2106,659.0,66
1124,646.61,15
4246,332.18,81
3931,472.01,20
3971,686.21,50
3017,595.95,6
8415,670.38,79
3415,767.23,17
4096,599.02,26
2609,315.4,22
1717,589.76,73
4561,464.67,64
7782,306.37,76
2048,634.18,86
9307,680.31,58
8905,485.92,87
6578,548.07,37
2620,189.1,78
7548,668.57,88
8381,618.99,72
5780,537.53,90
4792,312.13,96
3941,253.34,28
6695,803.99,96
7401,350.06,86
7197,520.13,49
6450,354.7,73
9975,156.66,67
9432,567.2,89
6874,590.58,76
2553,249.68,93
2012,666.24,67
9378,421.01,41
2881,337.61,46
7799,327.77,87
5586,630.68,87
9622,211.44,55
9430,313.67,82
7447,564.74,11
3345,544.8,100
1075,346.7,26
6877,692.95,72
7785,333.04,92
5922,468.72,82
9090,448.86,13
3330,449.44,36
5686,470.7,64
2902,466.22,51
5670,464.37,76
8143,472.71,22
3059,662.8,60
1140,465.14,2
2789,603.79,56
1016,522.31,40
1464,554.93,28
5471,616.69,77
2827,328.96,97
9711,594.11,3
6956,468.18,63
1089,355.85,98
5815,616.37,23
3851,436.19,55
3843,556.62,32
7543,93.13,84
6901,608.91,28
1969,888.51,8
2094,498.85,3
7124,460.47,94
8347,430.81,89
4195,583.34,53
2404,454.38,94
7940,597.13,29
5290,758.37,94
4982,626.16,98
6555,473.8,89
8954,332.68,81
5713,438.77,59
4092,475.9,24
5159,302.21,38
7308,663.04,28
8478,585.36,97
9476,342.71,62
5933,233.12,100
5926,607.68,51
4969,253.5,7
3965,512.59,23
5319,438.57,46
9975,620.0,90
8108,621.73,78
4939,376.81,28
1044,633.19,24
2810,456.58,7
5566,502.84,100
2909,505.92,79
7364,837.23,49
3581,482.09,3
1691,249.21,2
1931,392.79,7
8910,610.71,80
7382,457.39,21
4406,502.24,9
9339,435.21,12
2032,77.51,93
2311,383.3,24
9579,488.41,33
4121,234.58,78
2873,323.17,43
7781,449.0,82
4748,450.3,5
1277,559.16,79
2859,458.47,71
6929,553.65,89
7792,394.99,14
5713,531.74,36
5675,720.67,35
2170,543.35,50
9681,464.75,88
6308,358.59,79
3462,513.05,11
1287,467.3,24
6953,584.3,75
5282,226.71,44
2907,471.78,51
2161,562.89,17
1129,519.41,70
7337,450.12,85
3363,448.05,8
9151,335.17,79
6983,556.83,96
1143,563.73,74
9207,288.03,28
8469,614.7,79
1244,401.81,12
1926,443.6,43
4178,778.08,82
3176,740.29,37
6002,283.01,88
1886,308.15,63
9532,342.35,93
4398,737.93,63
9497,408.92,10
3654,278.88,78
8392,684.87,80
2371,589.09,37
8135,837.64,11
1320,588.79,90
5654,495.22,19
6300,537.91,52
7761,432.05,18
7854,695.82,94
6505,703.74,32
7553,262.56,23
5042,641.38,12
8498,339.34,58
7636,862.06,77
8362,727.56,21
1011,329.3,21
1194,535.85,93
3537,648.96,93
3842,406.45,91
3229,295.05,29
4009,515.27,79
8984,476.1,47
3077,362.86,12
8845,685.41,58
4867,306.66,41
5873,483.82,19
9635,527.27,12
1297,546.35,23
6856,669.6,5
2015,463.99,26
2384,109.49,63
9745,441.98,52
3350,608.85,10
2269,478.38,86
2260,479.49,39
8701,578.93,23
9376,598.71,11
5563,232.04,92
7897,497.2,95
6672,470.72,72
6593,511.27,48
7155,204.54,92
6543,698.46,16
8240,501.01,46
5683,563.75,47
2881,764.9,95
9713,565.2,48
4809,269.01,80
6807,487.03,69
5883,601.23,99
8206,508.49,25
5155,756.02,77
5673,371.61,93
2409,686.77,91
6197,625.86,81
8452,513.32,37
9718,549.7,63
3172,353.35,29
1279,453.91,58
4977,586.57,98
3669,477.63,94
8825,509.04,31
4981,648.87,86
5769,213.91,89
6247,555.41,68
5427,766.48,99
7135,443.47,41
6573,313.36,50
5131,441.64,44
8189,272.44,9
5535,533.85,59
3776,488.95,90
8697,547.81,91
9386,480.31,27
1662,529.38,82
9671,567.57,94
9044,320.35,59
5218,551.91,95
6060,717.23,3
6874,355.74,93
6581,546.25,7
3014,694.2,82
4789,326.74,16
8148,619.68,49
8766,466.7,32
3364,651.7,89
4629,376.33,44
6919,498.64,96
6675,272.23,19
9872,565.59,3
7638,567.31,60
5651,581.12,35
1609,573.74,29
8940,486.34,75
4866,278.36,70
1371,648.81,83
7998,494.23,45
1615,559.02,27
7911,472.22,69
7010,793.81,90
3253,414.85,35
5942,409.08,19
1864,265.75,17
2268,516.94,35
8454,778.76,77
9976,518.76,78
5571,534.07,30
6229,645.98,48
3237,524.31,57
5054,679.89,17
1935,702.16,15
7394,411.05,82
8891,285.44,14
1325,603.44,14
8774,548.39,45
4861,343.12,97
2985,398.29,38
5932,397.83,63
5603,522.12,75
3778,649.61,11
9832,658.01,48
8754,618.62,26
5078,456.19,67
2367,833.02,25
5042,504.98,81
3575,441.68,61
7754,295.09,86
2581,447.87,93
2986,565.82,26
3240,262.06,34
4966,356.88,90
8604,429.9,9
9320,383.69,40
6968,371.32,75
8493,668.69,7
5103,252.4,30
3076,526.31,66
6231,577.86,30
3994,427.39,68
4744,465.96,58
6594,493.92,55
8531,595.15,14
8371,729.6,77
2644,307.33,89
4144,362.56,77
1242,370.11,77
5085,498.12,37
8954,440.03,44
8269,599.96,6
8130,401.53,26
7828,366.76,14
9362,385.53,8
9844,517.35,24
7331,644.59,86
4512,493.33,39
2499,416.28,49
3158,345.34,85
6162,719.25,63
5039,235.86,26
3035,472.09,10
8977,610.96,77
1857,470.02,58
4823,415.05,14
7770,580.35,73
1298,335.93,71
8244,238.88,39
1923,552.97,31
5232,350.72,50
5306,519.76,16
3799,481.51,72
7578,539.16,51
5875,465.94,15
6326,582.73,89
7582,394.47,38
2802,617.19,79
3657,317.36,89
4346,675.89,71
3949,807.75,90
1941,516.22,72
2907,735.38,82
5837,774.26,21
9105,451.86,16
2243,507.18,67
6696,377.88,65
2466,387.56,13
4957,534.93,64
2966,254.63,61
1375,625.22,32
1262,525.09,12
5362,602.2,95
7502,472.7,41
8833,600.88,66
2893,537.15,8
9106,576.08,59
2652,635.26,25
6540,310.26,5
4892,394.54,45
1599,847.22,2
5815,531.09,42
2912,242.48,38
9792,243.31,3
9572,488.75,46
5213,421.54,22
4637,379.04,33
6599,768.97,32
7448,444.63,17
9557,623.15,82
8382,537.52,56
9982,455.77,3
4569,328.74,70
8707,615.38,49
1746,148.35,55
9504,630.6,77
5633,522.69,31
1920,592.79,81
8008,501.16,21
3381,314.85,16
4618,560.23,17
9989,627.33,96
5443,428.13,1
