id,value,quantity
7772,374.39,NOT_A_NUMBER
2627,210.25,43.0
9219,,92.0
8080,313.96,NOT_A_NUMBER
2985,295.2,44.0
9488,528.29,90.0
3181,235.07,89.0
3296,544.82,36.0
8164,650.88,12.0
3597,366.64,NOT_A_NUMBER
1901,,NOT_A_NUMBER
7060,,50.0
2677,438.27,NOT_A_NUMBER
3881,1052.4284525758108,88.0
6622,330.98,83.0
9052,719.21,77.0
2378,548.58,16.0
2248,463.79,-25.794684190926585
6650,196.89,27.0
7079,588.98,70.0
8036,,
7487,314.38,-58.39076076043697
2058,,10.0
3048,NOT_A_NUMBER,-67.51022796562998
7115,1056.4628621205418,8.0
5248,1083.0406257047966,18.0
3476,668.86,96.0
5603,,17.0
4553,NOT_A_NUMBER,NOT_A_NUMBER
1220,454.55,66.0
5818,1067.0297778136278,44.0
8192,317.31,-49.321572026797796
5623,475.37,74.0
8349,491.44,9.0
6618,491.77,NOT_A_NUMBER
8209,492.0,39.0
5576,377.6,89.0
2871,818.22,-47.39706872125863
8915,534.77,
2462,413.67,6.0
6521,,NOT_A_NUMBER
9536,372.32,74.0
9236,504.01,95.0
8813,560.1,-55.81115235155928
3068,582.64,
6753,NOT_A_NUMBER,
8237,1069.208614543769,NOT_A_NUMBER
8016,677.27,NOT_A_NUMBER
7191,804.88,19.0
2514,1041.787553715334,87.0
3598,537.02,69.0
2001,505.47,26.0
2033,1015.7741787555925,NOT_A_NUMBER
7899,613.64,24.0
9465,367.45,6.0
6051,,54.0
5476,425.29,NOT_A_NUMBER
1478,559.85,NOT_A_NUMBER
1515,719.24,58.0
2191,480.05,48.0
7297,,60.0
1271,,26.0
9334,1021.7606783838094,79.0
8778,1077.2363810160118,77.0
7008,612.16,40.0
8987,479.84,NOT_A_NUMBER
4332,604.46,77.0
1787,347.54,
7222,1021.5695667547271,
1622,1017.6715929383749,81.0
4841,597.58,100.0
4676,NOT_A_NUMBER,39.0
3572,1074.2266275424656,48.0
7915,291.67,25.0
6033,NOT_A_NUMBER,34.0
8788,1099.9134956750627,21.0
6214,525.4,NOT_A_NUMBER
5712,329.58,89.0
1066,355.88,-93.98220203698492
8533,384.45,NOT_A_NUMBER
5616,700.25,25.0
2140,1060.9152448147718,78.0
6730,274.42,
8465,1012.2950553237965,26.0
5471,499.59,NOT_A_NUMBER
4339,345.18,90.0
1548,588.56,38.0
8675,670.59,86.0
9264,446.69,34.0
1198,274.41,89.0
1571,458.94,100.0
1790,545.25,77.0
2174,NOT_A_NUMBER,93.0
1178,572.23,
3244,443.75,
5086,1037.6412499845737,95.0
1734,NOT_A_NUMBER,44.0
7232,NOT_A_NUMBER,91.0
1798,483.35,95.0
8601,423.66,NOT_A_NUMBER
9979,,
3795,,-93.21426513393783
5588,580.52,NOT_A_NUMBER
8297,685.52,11.0
4084,369.01,-55.52537492270449
1731,482.48,92.0
2129,NOT_A_NUMBER,-97.78205528672264
2605,1041.5196037644216,NOT_A_NUMBER
3933,533.64,NOT_A_NUMBER
9516,NOT_A_NUMBER,95.0
6074,487.59,NOT_A_NUMBER
8099,629.79,33.0
2490,258.89,4.0
1893,306.23,47.0
2390,587.28,-53.708961438215155
4389,508.17,
5239,NOT_A_NUMBER,31.0
5479,1052.2846725410723,31.0
3263,605.67,27.0
4432,1037.4160342311745,89.0
3371,,
5312,1013.0235060078343,
2515,1077.4273104410915,NOT_A_NUMBER
7326,478.38,31.0
8088,NOT_A_NUMBER,44.0
6586,533.45,59.0
3917,318.99,23.0
6731,539.54,-48.978255316628896
8686,463.5,68.0
2167,1042.8976228746137,
9302,,-73.65742368489087
6109,,42.0
5327,1027.021728231553,
6810,571.59,NOT_A_NUMBER
4655,NOT_A_NUMBER,76.0
4793,NOT_A_NUMBER,53.0
7738,1082.355118788094,40.0
2577,262.65,90.0
3220,383.45,46.0
2030,517.43,
7691,555.62,22.0
4992,NOT_A_NUMBER,52.0
1913,NOT_A_NUMBER,28.0
7358,NOT_A_NUMBER,53.0
3181,329.29,63.0
4197,262.19,NOT_A_NUMBER
7040,NOT_A_NUMBER,64.0
2462,808.61,6.0
8037,1030.164127496878,14.0
5994,1035.9937237016466,17.0
6308,NOT_A_NUMBER,38.0
7221,199.17,69.0
8090,511.89,-15.748014560579518
8769,1070.663822982643,53.0
1687,,9.0
5661,705.33,NOT_A_NUMBER
2894,598.95,26.0
8389,1096.0787523618997,NOT_A_NUMBER
5922,NOT_A_NUMBER,19.0
7322,472.89,
4183,NOT_A_NUMBER,81.0
4797,1027.0224728810765,80.0
6178,642.06,NOT_A_NUMBER
4968,,NOT_A_NUMBER
3716,640.94,78.0
1190,NOT_A_NUMBER,79.0
2335,711.62,NOT_A_NUMBER
9181,306.21,NOT_A_NUMBER
1378,549.36,69.0
4829,273.27,-60.50391916822636
7380,562.93,98.0
1615,549.17,-70.45872249393648
3330,457.24,26.0
2754,,26.0
1463,451.2,17.0
5267,NOT_A_NUMBER,NOT_A_NUMBER
4158,542.63,83.0
4624,789.85,44.0
5938,631.01,84.0
6417,1072.5646896786004,23.0
7004,586.91,25.0
9881,632.2,92.0
6603,,37.0
3212,NOT_A_NUMBER,NOT_A_NUMBER
7120,NOT_A_NUMBER,-48.25718867119256
6818,396.14,NOT_A_NUMBER
1382,286.37,74.0
3256,468.34,98.0
2412,NOT_A_NUMBER,32.0
7146,,-63.90858009233152
1371,NOT_A_NUMBER,NOT_A_NUMBER
6806,1085.986257571816,NOT_A_NUMBER
6565,620.05,50.0
9802,743.95,65.0
9307,814.2,32.0
8437,NOT_A_NUMBER,NOT_A_NUMBER
1446,,NOT_A_NUMBER
2391,476.79,82.0
2340,652.13,NOT_A_NUMBER
3939,622.95,13.0
6969,1084.5520839081014,-87.4556009448406
5813,,NOT_A_NUMBER
4569,,85.0
6454,417.62,
4150,483.23,78.0
7414,601.26,-58.35873105792291
5657,475.16,74.0
7947,NOT_A_NUMBER,
8943,654.97,60.0
4662,,11.0
5482,412.17,-46.31640664314102
5797,,26.0
6068,492.2,42.0
6480,208.92,62.0
9033,354.37,61.0
1983,535.11,77.0
6607,633.58,92.0
9543,1070.938135915996,100.0
2907,794.43,NOT_A_NUMBER
7924,396.28,
9737,403.45,NOT_A_NUMBER
5174,496.2,12.0
8265,248.6,27.0
2990,499.54,67.0
6596,470.67,28.0
4998,NOT_A_NUMBER,66.0
4775,644.23,28.0
5645,NOT_A_NUMBER,95.0
3061,500.43,21.0
5487,554.6,7.0
5435,1082.812417095041,95.0
3644,,-51.550122330282505
2045,502.51,39.0
8951,488.74,73.0
7449,1079.812750964902,NOT_A_NUMBER
3681,406.81,62.0
4199,346.16,12.0
7768,469.24,93.0
8440,589.15,-81.0244202976646
9633,NOT_A_NUMBER,58.0
3550,425.41,-6.46409357615068
5225,,
1596,471.05,86.0
7054,522.7,-14.70354477551829
2505,775.81,48.0
7468,547.92,7.0
8236,551.34,
2551,1072.6127364729314,40.0
7852,,
2449,497.78,-29.713058292067476
6953,1052.3529506598054,57.0
9456,1094.3105514193612,35.0
9042,1047.1164557987865,-12.437943059567353
3659,557.31,13.0
8509,NOT_A_NUMBER,NOT_A_NUMBER
8893,164.65,84.0
8445,,21.0
3721,1096.2251113551672,
3925,NOT_A_NUMBER,-80.23058693596302
8104,473.95,2.0
7240,684.7,44.0
1512,,30.0
1215,770.34,NOT_A_NUMBER
8299,469.42,
4153,,40.0
8450,,
2706,1023.8437116232693,97.0
2567,495.77,-5.945249451206612
2128,289.91,92.0
4510,491.01,24.0
8867,,42.0
3365,590.77,28.0
6583,1010.8780514075315,94.0
5897,563.7,93.0
6718,1085.944241140266,98.0
7001,,NOT_A_NUMBER
5567,571.73,22.0
3741,NOT_A_NUMBER,89.0
4020,442.6,-86.86920163851046
7256,298.69,74.0
1228,850.82,74.0
9362,684.32,-8.40495786688365
1294,1086.6853020141828,-43.40663853457714
5284,682.17,-47.118386726642015
9617,400.53,
7801,269.82,32.0
1918,,62.0
1498,NOT_A_NUMBER,96.0
3809,456.46,67.0
5961,1033.5395523963782,
4779,612.06,61.0
3118,260.27,13.0
7391,436.65,87.0
1145,761.57,83.0
8942,507.36,80.0
5565,661.5,100.0
1192,552.02,-70.76202498856937
6187,,NOT_A_NUMBER
7637,,NOT_A_NUMBER
9243,NOT_A_NUMBER,NOT_A_NUMBER
3410,277.13,52.0
2820,251.95,NOT_A_NUMBER
3964,557.49,25.0
3521,NOT_A_NUMBER,23.0
3568,338.56,
6882,356.45,
2867,559.67,97.0
8465,,-37.98120056586984
8602,1012.9628166191708,35.0
4199,370.15,27.0
7103,1032.2417694645549,NOT_A_NUMBER
1240,379.32,47.0
4440,640.21,50.0
5631,824.34,-31.593813764556373
9274,394.51,55.0
6077,629.99,-23.363738725431197
4768,304.11,
8995,643.89,NOT_A_NUMBER
9802,,
7429,,-4.438281569366447
4605,519.92,-48.85272695502417
3173,1060.6262756471917,77.0
7568,500.12,20.0
3601,453.37,24.0
3657,433.0,57.0
7080,NOT_A_NUMBER,55.0
8325,490.02,-58.812559451306534
3159,606.18,
4830,607.15,89.0
9313,490.58,16.0
5368,564.84,NOT_A_NUMBER
2317,698.21,72.0
5493,NOT_A_NUMBER,NOT_A_NUMBER
2230,502.38,NOT_A_NUMBER
2133,345.75,92.0
8607,1063.5374043655913,76.0
2301,529.78,88.0
2910,569.13,
9082,1044.2366098368498,29.0
9107,614.83,79.0
8970,NOT_A_NUMBER,82.0
2916,1007.7892192015207,NOT_A_NUMBER
7996,NOT_A_NUMBER,NOT_A_NUMBER
3757,NOT_A_NUMBER,83.0
7464,566.75,NOT_A_NUMBER
1178,728.7,
7362,482.55,2.0
9683,416.77,
1060,1037.087190840958,48.0
7681,333.75,NOT_A_NUMBER
3895,424.54,89.0
1585,148.91,89.0
6823,705.31,30.0
1534,,41.0
4462,,4.0
5011,NOT_A_NUMBER,83.0
4398,NOT_A_NUMBER,
3155,303.04,39.0
6966,653.94,24.0
8329,1007.1630952568718,50.0
7957,343.85,37.0
6325,549.48,53.0
9518,460.59,25.0
5703,678.49,93.0
3706,,31.0
1001,491.63,-23.996986291325598
9316,773.13,92.0
2104,307.19,-30.883518003140274
2861,1100.3533749939281,58.0
6269,NOT_A_NUMBER,53.0
7943,409.46,50.0
9320,NOT_A_NUMBER,
1437,1023.7257577283812,92.0
5846,1076.6178053654469,52.0
4129,622.19,NOT_A_NUMBER
9081,451.87,NOT_A_NUMBER
1901,686.26,78.0
6398,,NOT_A_NUMBER
7678,1084.0932579136045,14.0
6529,,NOT_A_NUMBER
7604,,43.0
4918,619.26,96.0
2067,1040.1407162298626,59.0
1026,486.15,61.0
7937,571.31,
8264,,18.0
8118,388.22,60.0
1547,457.02,-90.54355795548024
9758,552.78,79.0
9895,NOT_A_NUMBER,59.0
6338,NOT_A_NUMBER,42.0
4140,604.5,80.0
8996,542.44,100.0
2590,NOT_A_NUMBER,36.0
8776,397.77,
5943,723.05,30.0
9997,1079.067323838781,87.0
8798,NOT_A_NUMBER,NOT_A_NUMBER
4791,NOT_A_NUMBER,NOT_A_NUMBER
2357,669.53,45.0
9092,581.17,51.0
4225,,43.0
3460,235.02,66.0
9737,559.79,NOT_A_NUMBER
3728,NOT_A_NUMBER,47.0
7726,,-91.66434795857943
8481,1074.4240179868882,77.0
7430,302.88,37.0
4114,,56.0
1616,611.38,94.0
4644,609.61,-32.77694158597696
7413,,87.0
2203,673.14,46.0
3565,564.3,28.0
4174,1089.1141124830178,93.0
4081,365.64,52.0
3630,613.56,-94.99594169712952
4161,1086.1446637613337,45.0
5321,372.77,
9861,1010.2964793731832,67.0
7269,606.29,-91.04179277497997
8099,543.73,72.0
8376,641.56,-79.57887343231477
5078,NOT_A_NUMBER,NOT_A_NUMBER
6801,613.69,-48.34968106071911
5151,467.39,81.0
9911,368.29,41.0
3600,,NOT_A_NUMBER
7175,711.59,40.0
1666,308.68,
1283,NOT_A_NUMBER,-66.2951690809764
6840,573.85,
4565,,28.0
5593,573.43,NOT_A_NUMBER
2465,436.52,NOT_A_NUMBER
9321,438.88,87.0
5734,499.13,18.0
7257,669.9,37.0
8366,620.98,27.0
4672,337.14,25.0
8382,541.8,
7587,1088.2752387162755,83.0
1992,,-35.83942603338446
7858,1014.9996255604342,77.0
3121,1054.78881353764,54.0
3223,277.23,7.0
5522,253.48,90.0
4188,659.77,78.0
4237,878.15,27.0
5136,NOT_A_NUMBER,59.0
1343,108.41,NOT_A_NUMBER
5704,474.05,31.0
5823,411.55,-83.31587724892938
5920,1088.0617346966724,NOT_A_NUMBER
4201,569.73,-40.93385490428999
6471,,NOT_A_NUMBER
1888,NOT_A_NUMBER,18.0
8127,191.55,NOT_A_NUMBER
4720,,
3883,501.19,96.0
5212,482.24,NOT_A_NUMBER
7961,659.42,-63.99974237747051
3415,550.7,84.0
4001,448.31,NOT_A_NUMBER
2738,377.42,45.0
2364,NOT_A_NUMBER,NOT_A_NUMBER
3708,336.31,
1924,703.75,-30.01359726752373
1151,NOT_A_NUMBER,91.0
9777,NOT_A_NUMBER,
9044,425.89,41.0
1912,NOT_A_NUMBER,-99.6217528682286
3321,1009.964255940244,
1495,,NOT_A_NUMBER
3148,1051.3338862726703,97.0
1556,,95.0
2552,344.08,55.0
3120,,6.0
4085,430.81,-8.406620338279417
4504,351.76,9.0
1156,NOT_A_NUMBER,32.0
9926,,36.0
8505,757.19,16.0
8162,485.14,-97.27228365191678
6523,426.71,41.0
8543,740.25,67.0
9055,512.78,58.0
5654,340.93,-89.84840843323526
7250,351.35,91.0
8246,451.34,9.0
1154,1073.3683658791056,17.0
8950,,5.0
1996,NOT_A_NUMBER,26.0
5626,NOT_A_NUMBER,85.0
3905,,1.0
1153,600.91,1.0
8853,428.38,35.0
7481,494.18,9.0
6599,1098.9279525658217,87.0
2716,,-40.90459616428187
1786,358.12,4.0
5368,479.95,52.0
9096,721.44,19.0
5272,720.65,
4767,NOT_A_NUMBER,92.0
9834,170.99,48.0
6994,342.53,87.0
8216,NOT_A_NUMBER,63.0
9857,491.71,38.0
4426,1009.1839487930638,52.0
4783,NOT_A_NUMBER,87.0
6427,1052.8006000619878,
8011,654.88,-97.93008409982092
9052,630.63,NOT_A_NUMBER
4701,,92.0
3349,689.29,9.0
8011,450.02,50.0
8055,411.1,74.0
2212,436.78,66.0
7965,449.65,-2.0711168425877577
7704,463.45,38.0
8433,,27.0
3511,366.45,20.0
1143,401.27,-15.849410240560708
8367,414.26,NOT_A_NUMBER
4228,NOT_A_NUMBER,16.0
5582,1030.2845345473897,-85.78402022133905
7031,,13.0
5243,1010.7904044355131,
3713,,24.0
5185,366.47,50.0
8328,NOT_A_NUMBER,-36.960584976585075
5633,1068.6601886621536,NOT_A_NUMBER
4192,581.18,88.0
1300,229.35,29.0
1723,701.95,NOT_A_NUMBER
6694,486.3,35.0
4010,,NOT_A_NUMBER
6555,NOT_A_NUMBER,NOT_A_NUMBER
1067,569.46,82.0
3506,429.52,
2537,NOT_A_NUMBER,-49.128899280859045
1397,657.96,74.0
6680,552.04,7.0
5825,312.51,44.0
9747,393.84,72.0
7048,,13.0
4661,,94.0
3941,1028.042603071472,-17.176689847308182
8067,359.85,
6091,845.73,75.0
2601,NOT_A_NUMBER,
2480,503.42,13.0
7230,380.39,54.0
4276,NOT_A_NUMBER,44.0
7447,376.85,97.0
6499,642.5,13.0
7273,524.95,-73.80634652890598
2299,,24.0
6818,763.87,29.0
7701,407.15,-92.43737600249554
5994,NOT_A_NUMBER,NOT_A_NUMBER
8489,628.76,
9269,436.7,92.0
3831,,NOT_A_NUMBER
3721,650.07,-92.773006106571
2532,444.3,63.0
9429,228.26,37.0
6253,282.16,71.0
2996,NOT_A_NUMBER,NOT_A_NUMBER
6311,,73.0
1277,665.34,99.0
4089,467.41,12.0
1523,1037.3125105126178,52.0
5275,478.89,57.0
6365,NOT_A_NUMBER,NOT_A_NUMBER
4122,695.74,NOT_A_NUMBER
9167,NOT_A_NUMBER,24.0
6190,349.71,9.0
5575,568.11,12.0
8727,371.92,100.0
2797,376.16,9.0
3131,655.8,22.0
8322,NOT_A_NUMBER,
7500,1023.489479000528,NOT_A_NUMBER
1815,NOT_A_NUMBER,47.0
9634,,88.0
7666,1060.6267351407566,15.0
1142,530.58,NOT_A_NUMBER
2410,NOT_A_NUMBER,96.0
1534,573.1,33.0
4364,394.1,93.0
2032,1040.8098654194234,NOT_A_NUMBER
4342,NOT_A_NUMBER,NOT_A_NUMBER
7085,411.3,98.0
5500,666.6,61.0
2172,,NOT_A_NUMBER
5517,NOT_A_NUMBER,82.0
9007,660.25,85.0
2641,441.6,48.0
1471,489.74,8.0
3940,,6.0
9738,NOT_A_NUMBER,63.0
5726,641.13,-12.259808506645761
8670,491.33,2.0
4723,515.5,22.0
1363,262.53,21.0
4309,650.72,-58.95181393911386
1545,1018.9884582010085,96.0
4240,542.52,70.0
7665,607.66,13.0
2936,196.22,1.0
1882,1092.199271174591,-81.86982853991812
4840,NOT_A_NUMBER,-45.63417023455043
7923,461.34,-53.660092389105586
5611,613.61,NOT_A_NUMBER
6204,388.0,94.0
8288,433.67,22.0
4203,778.2,NOT_A_NUMBER
3244,476.38,12.0
1018,578.53,90.0
1641,519.57,NOT_A_NUMBER
4083,536.96,NOT_A_NUMBER
6200,531.83,NOT_A_NUMBER
9521,203.36,12.0
1865,571.56,33.0
1773,1067.2324165768819,21.0
5732,1031.3736893815028,-46.940972921428745
4518,,73.0
7795,429.26,72.0
7984,866.92,-43.11204765640474
3567,NOT_A_NUMBER,74.0
2674,352.49,96.0
1739,NOT_A_NUMBER,-64.10270472210871
2545,316.94,74.0
6127,,72.0
7947,379.34,52.0
7620,779.73,NOT_A_NUMBER
5555,1048.717187888881,97.0
6645,579.13,59.0
9943,642.46,47.0
8124,1033.0520617670165,-72.4076615391194
4732,,13.0
3283,514.25,44.0
9669,433.18,35.0
7998,814.11,29.0
6413,NOT_A_NUMBER,
2269,413.73,5.0
8868,488.01,67.0
3603,520.54,
6961,517.48,NOT_A_NUMBER
9569,,6.0
8557,475.64,
2680,536.19,80.0
9433,,NOT_A_NUMBER
6682,768.61,
9084,767.28,-53.5076787041788
6367,545.15,51.0
1069,425.7,23.0
4924,436.19,47.0
7200,302.89,-94.08385125686387
3007,642.99,59.0
9992,1096.3430501783503,57.0
9119,565.59,
3779,550.06,56.0
5920,395.36,27.0
1755,376.84,73.0
7495,432.06,NOT_A_NUMBER
6935,572.86,55.0
3330,487.89,NOT_A_NUMBER
6705,,18.0
9301,346.38,44.0
2016,1032.7189400278355,21.0
8347,1014.5014176646932,56.0
9216,577.32,-16.370381094927588
5938,505.89,100.0
3838,445.59,1.0
1737,440.44,NOT_A_NUMBER
7200,1080.6029103222147,45.0
9371,562.71,63.0
1231,450.53,NOT_A_NUMBER
2917,338.35,40.0
9534,485.21,63.0
6918,402.52,38.0
3623,543.14,29.0
9646,722.11,40.0
7401,1066.6741902666117,19.0
8072,672.6,88.0
3276,1014.6379232993231,NOT_A_NUMBER
8393,665.43,44.0
9787,NOT_A_NUMBER,65.0
4874,283.1,NOT_A_NUMBER
5530,526.95,87.0
8164,709.95,NOT_A_NUMBER
5497,NOT_A_NUMBER,30.0
8933,,49.0
3135,588.08,75.0
7727,423.17,
2565,749.91,-73.96587301495065
1308,597.81,NOT_A_NUMBER
9534,392.12,NOT_A_NUMBER
9627,NOT_A_NUMBER,49.0
9368,421.23,-75.00064441595076
1138,,21.0
1193,545.67,NOT_A_NUMBER
4257,534.71,-92.61499141288888
4235,331.29,NOT_A_NUMBER
1942,635.28,-19.605002247851225
5620,NOT_A_NUMBER,67.0
6720,360.87,62.0
7353,1071.541595494224,37.0
5957,NOT_A_NUMBER,97.0
4381,528.55,22.0
6839,541.63,31.0
3880,324.5,46.0
5887,519.83,-8.119789750530796
1545,1016.6115049849587,NOT_A_NUMBER
2927,229.55,14.0
5152,1062.0318436974653,-72.41882143104714
1004,NOT_A_NUMBER,63.0
6533,523.74,-21.545807428935003
6378,347.18,
7233,559.74,88.0
3663,NOT_A_NUMBER,NOT_A_NUMBER
4326,369.87,NOT_A_NUMBER
4659,385.62,NOT_A_NUMBER
2131,731.51,55.0
5763,1005.5022332266426,48.0
7737,1029.7912278590402,73.0
6092,,72.0
7022,515.72,NOT_A_NUMBER
4159,429.51,71.0
7159,502.07,88.0
8318,340.32,-1.0419183688520661
9445,513.82,88.0
6307,531.44,NOT_A_NUMBER
9520,682.21,NOT_A_NUMBER
4044,786.09,43.0
6636,459.86,28.0
3892,,66.0
6288,557.75,NOT_A_NUMBER
6812,479.93,60.0
1654,473.29,
6481,258.34,1.0
1759,514.79,31.0
7782,NOT_A_NUMBER,56.0
2798,649.01,87.0
6159,424.18,84.0
9446,NOT_A_NUMBER,80.0
6262,NOT_A_NUMBER,46.0
4823,640.05,32.0
2876,NOT_A_NUMBER,81.0
7154,NOT_A_NUMBER,-44.63532193911349
8787,597.15,68.0
5516,495.17,NOT_A_NUMBER
4734,518.56,100.0
6972,540.43,23.0
7639,462.18,79.0
6356,633.38,13.0
7380,252.08,-39.76621365880187
2008,279.84,14.0
5314,,37.0
3508,379.67,5.0
5758,701.93,NOT_A_NUMBER
3682,321.66,28.0
8311,327.18,4.0
1989,376.19,50.0
9446,666.13,-33.95952316877174
5711,1051.6079343603337,37.0
7479,652.26,35.0
7964,661.56,NOT_A_NUMBER
9075,NOT_A_NUMBER,35.0
5452,230.53,99.0
9447,1075.7655819155138,NOT_A_NUMBER
2007,NOT_A_NUMBER,2.0
7496,,
8688,515.07,18.0
4908,517.41,94.0
3803,625.13,56.0
5379,NOT_A_NUMBER,64.0
1098,478.95,93.0
9388,539.84,-79.70402400296545
1877,451.17,22.0
2868,,93.0
3665,NOT_A_NUMBER,NOT_A_NUMBER
2388,NOT_A_NUMBER,10.0
3415,1049.02859782243,-55.53198104042217
9761,642.63,80.0
3637,,-66.30627097744356
8242,575.56,NOT_A_NUMBER
9613,611.5,6.0
3883,752.81,86.0
2204,676.14,NOT_A_NUMBER
1544,577.13,96.0
2223,390.7,NOT_A_NUMBER
4172,562.24,42.0
9959,586.84,-71.51712356623823
7450,616.68,41.0
7520,389.92,63.0
1654,610.71,22.0
7821,NOT_A_NUMBER,92.0
3446,318.52,-34.72430243862289
6892,319.79,29.0
9412,NOT_A_NUMBER,71.0
4666,1037.8175416659972,NOT_A_NUMBER
5277,1091.659177421335,96.0
5402,NOT_A_NUMBER,NOT_A_NUMBER
3569,557.73,NOT_A_NUMBER
6515,550.44,
4985,392.83,89.0
9167,708.57,-43.43983878296369
8448,1033.487324461141,20.0
5310,508.82,
4019,202.68,
4681,299.54,NOT_A_NUMBER
5196,669.07,
1572,,NOT_A_NUMBER
5753,NOT_A_NUMBER,-90.94172175371976
8082,414.58,32.0
5002,582.29,19.0
6629,689.06,NOT_A_NUMBER
9417,415.74,NOT_A_NUMBER
5200,664.38,61.0
2997,475.99,38.0
9963,575.1,
8422,233.74,56.0
5524,259.45,40.0
9625,NOT_A_NUMBER,81.0
4407,541.24,69.0
7731,560.55,83.0
8795,,NOT_A_NUMBER
3793,436.66,99.0
8334,249.16,-19.92343177677361
3911,372.88,88.0
8952,1007.5671579684785,NOT_A_NUMBER
3415,,
1250,,28.0
5951,582.82,
9098,494.26,
6289,,-60.09261015009356
9102,1092.4068401367376,39.0
8257,NOT_A_NUMBER,7.0
6565,475.85,32.0
7437,1039.4225452564372,-68.90578995748227
2173,1026.1957803535859,21.0
9624,,32.0
1835,267.46,82.0
3262,405.92,97.0
5567,511.46,14.0
4815,484.28,70.0
1246,,75.0
3429,389.97,46.0
6287,NOT_A_NUMBER,NOT_A_NUMBER
3607,580.45,93.0
6930,458.28,58.0
5022,646.05,99.0
5784,336.86,NOT_A_NUMBER
7617,,-40.80103580420315
4151,457.04,7.0
6580,489.34,40.0
8054,1097.0318130401379,NOT_A_NUMBER
8706,520.77,36.0
8619,438.74,-64.53725514995946
5573,NOT_A_NUMBER,31.0
4491,482.19,NOT_A_NUMBER
1706,344.11,44.0
7997,,43.0
6233,333.8,-12.09118417592435
9945,556.88,NOT_A_NUMBER
6755,750.19,NOT_A_NUMBER
7960,1039.826372862682,93.0
9779,310.23,91.0
2334,671.68,NOT_A_NUMBER
6588,NOT_A_NUMBER,
2847,313.16,-72.39457233856618
7851,NOT_A_NUMBER,11.0
8211,NOT_A_NUMBER,80.0
8865,NOT_A_NUMBER,77.0
4317,237.26,-6.788207680542703
7811,NOT_A_NUMBER,-23.490565139147783
1164,,97.0
8060,343.98,
4057,513.03,58.0
5428,1003.6054394367507,30.0
1402,296.38,1.0
9605,,63.0
9236,1093.5856539114675,NOT_A_NUMBER
7349,543.26,79.0
5157,,29.0
1867,,66.0
9210,260.44,75.0
1364,,53.0
8467,828.43,98.0
7571,512.63,19.0
1579,1084.772843228749,66.0
8674,414.96,
9737,499.87,
7468,597.69,-44.5134642652151
5150,1017.6891245363469,60.0
4039,476.08,
5137,457.57,93.0
1452,565.66,30.0
7537,509.31,
2381,NOT_A_NUMBER,15.0
9154,454.87,20.0
2467,667.21,34.0
3738,NOT_A_NUMBER,92.0
8572,NOT_A_NUMBER,20.0
7747,838.4,50.0
1880,330.36,89.0
4149,606.46,27.0
9276,508.22,-3.0435640900971626
8892,551.57,56.0
5144,527.34,84.0
2168,394.77,-20.97353980229477
4129,344.74,99.0
4645,1069.9587844466243,55.0
3526,382.67,24.0
4516,444.56,-55.72042466830805
4367,619.72,-72.0792136147168
8338,315.97,76.0
4555,471.24,11.0
6111,658.18,NOT_A_NUMBER
7752,423.92,60.0
1445,720.42,77.0
7364,267.38,47.0
4626,772.91,25.0
5016,NOT_A_NUMBER,-11.305258872506684
4875,NOT_A_NUMBER,17.0
6497,1013.5169990353368,12.0
7238,564.63,52.0
1261,707.32,11.0
5992,269.59,
5025,335.58,81.0
9283,615.51,60.0
5222,1099.1417877660306,54.0
5175,1099.8632611992412,80.0
4443,609.51,63.0
6011,NOT_A_NUMBER,20.0
1693,472.72,5.0
9347,,41.0
2812,575.35,NOT_A_NUMBER
6724,639.43,56.0
2407,527.86,32.0
9032,,27.0
2410,495.69,68.0
4497,698.7,48.0
5372,NOT_A_NUMBER,7.0
8394,712.39,-18.363741387802843
1551,392.58,-97.93019050646689
5332,502.46,88.0
1997,320.86,18.0
5076,575.9,38.0
7099,519.72,65.0
6555,610.8,17.0
5052,1012.9531511520929,
6303,520.08,NOT_A_NUMBER
9118,560.52,NOT_A_NUMBER
7102,,NOT_A_NUMBER
6490,579.95,-2.683881284057487
9564,155.42,85.0
6616,,NOT_A_NUMBER
3248,711.87,97.0
1848,1016.1551823609703,
7354,392.14,42.0
9695,NOT_A_NUMBER,-33.121415574384436
9070,514.86,30.0
9894,634.45,64.0
4625,519.48,9.0
1314,NOT_A_NUMBER,97.0
3376,513.81,57.0
5378,387.6,-52.92998337233208
9449,1082.199263613009,93.0
1574,555.75,95.0
6585,129.31,67.0
6492,235.22,NOT_A_NUMBER
9949,290.29,-95.76021352534579
3810,NOT_A_NUMBER,-25.012409496544834
9134,276.53,84.0
6670,570.52,NOT_A_NUMBER
8715,345.2,8.0
7567,478.03,42.0
4459,490.61,35.0
7117,1009.9432440591493,13.0
4992,NOT_A_NUMBER,5.0
8837,265.04,40.0
1203,1032.5041686518955,-83.46337851208011
3775,NOT_A_NUMBER,82.0
2992,601.88,97.0
3243,,-34.08418969376094
9498,538.64,-4.061176340757392
2687,384.33,18.0
5109,567.42,-52.92271731173834
2860,561.9,93.0
6176,455.33,31.0
1722,507.21,58.0
9971,495.98,NOT_A_NUMBER
9720,568.48,-11.789825796562997
5893,NOT_A_NUMBER,
1343,265.44,90.0
6398,NOT_A_NUMBER,
9400,433.29,NOT_A_NUMBER
5736,,6.0
4406,163.1,-9.368590319930547
